lc_measuredDate,lc_createDate,lc_updateDate,lc_publishDate,lc_organizationId,lc_organizationName,lc_siteId,lc_siteName,lc_MGRSLatitude,lc_MGRSLongitude,lc_elevation,lc_pid,lc_DownwardCaption,lc_DownwardExtraData,lc_DownwardPhotoUrl,lc_EastCaption,lc_EastClassifications,lc_EastExtraData,lc_EastPhotoUrl,lc_East_BarrenBareRock,lc_East_BarrenDirtOther,lc_East_BarrenDrySaltFlats,lc_East_BarrenGlaciers,lc_East_BarrenSandy,lc_East_CultivatedAthleticFieldGolfCourseCemetery,lc_East_CultivatedCropsOrPastures,lc_East_CultivatedOrchards,lc_East_CultivatedOtherAgriculture,lc_East_HerbaceousGrasslandFernsOrFlowers,lc_East_HerbaceousGrasslandMediumGrass,lc_East_HerbaceousGrasslandShortGrass,lc_East_HerbaceousGrasslandTallGrass,lc_East_OpenWaterFreshwater,lc_East_OpenWaterMarine,lc_East_ShrubsCloselySpacedNotSureWhich,lc_East_ShrubsCloselySpacedShortDeciduous,lc_East_ShrubsCloselySpacedShortEvergreen,lc_East_ShrubsCloselySpacedShortExtremelyDry,lc_East_ShrubsCloselySpacedTallDeciduous,lc_East_ShrubsCloselySpacedTallEvergreen,lc_East_ShrubsCloselySpacedTallExtremelyDry,lc_East_ShrubsLooselySpacedNotSureWhich,lc_East_ShrubsLooselySpacedShortDeciduous,lc_East_ShrubsLooselySpacedShortEvergreen,lc_East_ShrubsLooselySpacedShortExtremelyDry,lc_East_ShrubsLooselySpacedTallDeciduous,lc_East_ShrubsLooselySpacedTallEvergreen,lc_East_ShrubsLooselySpacedTallExtremelyDry,lc_East_TreesCloselySpacedDeciduousBroadLeaved,lc_East_TreesCloselySpacedDeciduousNeedleLeaved,lc_East_TreesCloselySpacedEvergreenBroadLeaved,lc_East_TreesCloselySpacedEvergreenNeedleLeaved,lc_East_TreesCloselySpacedExtremelyDry,lc_East_TreesCloselySpacedNotSureWhich,lc_East_TreesLooselySpacedDeciduousBroadLeaved,lc_East_TreesLooselySpacedDeciduousNeedleLeaved,lc_East_TreesLooselySpacedEvergreenBroadLeaved,lc_East_TreesLooselySpacedEvergreenNeedleLeaved,lc_East_TreesLooselySpacedExtremelyDry,lc_East_TreesLooselySpacedNotSureWhich,lc_East_UrbanCommercialProperty,lc_East_UrbanOther,lc_East_UrbanResidentialProperty,lc_East_UrbanRoadsAndParking,lc_East_WetlandsInFreshwaterLakeOrPond(Lacustrine),lc_East_WetlandsInFreshwaterRiverine(Riverine),lc_East_WetlandsInSaltBrackishTidal(Estuarine),lc_NorthCaption,lc_NorthClassifications,lc_NorthExtraData,lc_NorthPhotoUrl,lc_North_BarrenBareRock,lc_North_BarrenDirtOther,lc_North_BarrenDrySaltFlats,lc_North_BarrenGlaciers,lc_North_BarrenSandy,lc_North_CultivatedAthleticFieldGolfCourseCemetery,lc_North_CultivatedCropsOrPastures,lc_North_CultivatedOrchards,lc_North_CultivatedOtherAgriculture,lc_North_HerbaceousGrasslandFernsOrFlowers,lc_North_HerbaceousGrasslandMediumGrass,lc_North_HerbaceousGrasslandShortGrass,lc_North_HerbaceousGrasslandTallGrass,lc_North_OpenWaterFreshwater,lc_North_OpenWaterMarine,lc_North_ShrubsCloselySpacedNotSureWhich,lc_North_ShrubsCloselySpacedShortDeciduous,lc_North_ShrubsCloselySpacedShortEvergreen,lc_North_ShrubsCloselySpacedShortExtremelyDry,lc_North_ShrubsCloselySpacedTallDeciduous,lc_North_ShrubsCloselySpacedTallEvergreen,lc_North_ShrubsCloselySpacedTallExtremelyDry,lc_North_ShrubsLooselySpacedNotSureWhich,lc_North_ShrubsLooselySpacedShortDeciduous,lc_North_ShrubsLooselySpacedShortEvergreen,lc_North_ShrubsLooselySpacedShortExtremelyDry,lc_North_ShrubsLooselySpacedTallDeciduous,lc_North_ShrubsLooselySpacedTallEvergreen,lc_North_ShrubsLooselySpacedTallExtremelyDry,lc_North_TreesCloselySpacedDeciduousBroadLeaved,lc_North_TreesCloselySpacedDeciduousNeedleLeaved,lc_North_TreesCloselySpacedEvergreenBroadLeaved,lc_North_TreesCloselySpacedEvergreenNeedleLeaved,lc_North_TreesCloselySpacedExtremelyDry,lc_North_TreesCloselySpacedNotSureWhich,lc_North_TreesLooselySpacedDeciduousBroadLeaved,lc_North_TreesLooselySpacedDeciduousNeedleLeaved,lc_North_TreesLooselySpacedEvergreenBroadLeaved,lc_North_TreesLooselySpacedEvergreenNeedleLeaved,lc_North_TreesLooselySpacedExtremelyDry,lc_North_TreesLooselySpacedNotSureWhich,lc_North_UrbanCommercialProperty,lc_North_UrbanOther,lc_North_UrbanResidentialProperty,lc_North_UrbanRoadsAndParking,lc_North_WetlandsInFreshwaterLakeOrPond(Lacustrine),lc_North_WetlandsInFreshwaterRiverine(Riverine),lc_North_WetlandsInSaltBrackishTidal(Estuarine),lc_SouthCaption,lc_SouthClassifications,lc_SouthExtraData,lc_SouthPhotoUrl,lc_South_BarrenBareRock,lc_South_BarrenDirtOther,lc_South_BarrenDrySaltFlats,lc_South_BarrenGlaciers,lc_South_BarrenSandy,lc_South_CultivatedAthleticFieldGolfCourseCemetery,lc_South_CultivatedCropsOrPastures,lc_South_CultivatedOrchards,lc_South_CultivatedOtherAgriculture,lc_South_HerbaceousGrasslandFernsOrFlowers,lc_South_HerbaceousGrasslandMediumGrass,lc_South_HerbaceousGrasslandShortGrass,lc_South_HerbaceousGrasslandTallGrass,lc_South_OpenWaterFreshwater,lc_South_OpenWaterMarine,lc_South_ShrubsCloselySpacedNotSureWhich,lc_South_ShrubsCloselySpacedShortDeciduous,lc_South_ShrubsCloselySpacedShortEvergreen,lc_South_ShrubsCloselySpacedShortExtremelyDry,lc_South_ShrubsCloselySpacedTallDeciduous,lc_South_ShrubsCloselySpacedTallEvergreen,lc_South_ShrubsCloselySpacedTallExtremelyDry,lc_South_ShrubsLooselySpacedNotSureWhich,lc_South_ShrubsLooselySpacedShortDeciduous,lc_South_ShrubsLooselySpacedShortEvergreen,lc_South_ShrubsLooselySpacedShortExtremelyDry,lc_South_ShrubsLooselySpacedTallDeciduous,lc_South_ShrubsLooselySpacedTallEvergreen,lc_South_ShrubsLooselySpacedTallExtremelyDry,lc_South_TreesCloselySpacedDeciduousBroadLeaved,lc_South_TreesCloselySpacedDeciduousNeedleLeaved,lc_South_TreesCloselySpacedEvergreenBroadLeaved,lc_South_TreesCloselySpacedEvergreenNeedleLeaved,lc_South_TreesCloselySpacedExtremelyDry,lc_South_TreesCloselySpacedNotSureWhich,lc_South_TreesLooselySpacedDeciduousBroadLeaved,lc_South_TreesLooselySpacedDeciduousNeedleLeaved,lc_South_TreesLooselySpacedEvergreenBroadLeaved,lc_South_TreesLooselySpacedEvergreenNeedleLeaved,lc_South_TreesLooselySpacedExtremelyDry,lc_South_TreesLooselySpacedNotSureWhich,lc_South_UrbanCommercialProperty,lc_South_UrbanOther,lc_South_UrbanResidentialProperty,lc_South_UrbanRoadsAndParking,lc_South_WetlandsInFreshwaterLakeOrPond(Lacustrine),lc_South_WetlandsInFreshwaterRiverine(Riverine),lc_South_WetlandsInSaltBrackishTidal(Estuarine),lc_UpwardCaption,lc_UpwardExtraData,lc_UpwardPhotoUrl,lc_WestCaption,lc_WestClassifications,lc_WestExtraData,lc_WestPhotoUrl,lc_West_BarrenBareRock,lc_West_BarrenDirtOther,lc_West_BarrenDrySaltFlats,lc_West_BarrenGlaciers,lc_West_BarrenSandy,lc_West_CultivatedAthleticFieldGolfCourseCemetery,lc_West_CultivatedCropsOrPastures,lc_West_CultivatedOrchards,lc_West_CultivatedOtherAgriculture,lc_West_HerbaceousGrasslandFernsOrFlowers,lc_West_HerbaceousGrasslandMediumGrass,lc_West_HerbaceousGrasslandShortGrass,lc_West_HerbaceousGrasslandTallGrass,lc_West_OpenWaterFreshwater,lc_West_OpenWaterMarine,lc_West_ShrubsCloselySpacedNotSureWhich,lc_West_ShrubsCloselySpacedShortDeciduous,lc_West_ShrubsCloselySpacedShortEvergreen,lc_West_ShrubsCloselySpacedShortExtremelyDry,lc_West_ShrubsCloselySpacedTallDeciduous,lc_West_ShrubsCloselySpacedTallEvergreen,lc_West_ShrubsCloselySpacedTallExtremelyDry,lc_West_ShrubsLooselySpacedNotSureWhich,lc_West_ShrubsLooselySpacedShortDeciduous,lc_West_ShrubsLooselySpacedShortEvergreen,lc_West_ShrubsLooselySpacedShortExtremelyDry,lc_West_ShrubsLooselySpacedTallDeciduous,lc_West_ShrubsLooselySpacedTallEvergreen,lc_West_ShrubsLooselySpacedTallExtremelyDry,lc_West_TreesCloselySpacedDeciduousBroadLeaved,lc_West_TreesCloselySpacedDeciduousNeedleLeaved,lc_West_TreesCloselySpacedEvergreenBroadLeaved,lc_West_TreesCloselySpacedEvergreenNeedleLeaved,lc_West_TreesCloselySpacedExtremelyDry,lc_West_TreesCloselySpacedNotSureWhich,lc_West_TreesLooselySpacedDeciduousBroadLeaved,lc_West_TreesLooselySpacedDeciduousNeedleLeaved,lc_West_TreesLooselySpacedEvergreenBroadLeaved,lc_West_TreesLooselySpacedEvergreenNeedleLeaved,lc_West_TreesLooselySpacedExtremelyDry,lc_West_TreesLooselySpacedNotSureWhich,lc_West_UrbanCommercialProperty,lc_West_UrbanOther,lc_West_UrbanResidentialProperty,lc_West_UrbanRoadsAndParking,lc_West_WetlandsInFreshwaterLakeOrPond(Lacustrine),lc_West_WetlandsInFreshwaterRiverine(Riverine),lc_West_WetlandsInSaltBrackishTidal(Estuarine),lc_MucCode,lc_DataSource,lc_DryGround,lc_MucDetails,lc_MeasuredAt,lc_Muddy,lc_StandingWater,lc_LeavesOnTrees,lc_Userid,lc_RainingSnowing,lc_LandCoverId,lc_MucDescription,lc_SnowIce,lc_FieldNotes,lc_Latitude,lc_MeasurementElevation,lc_Longitude,lc_GlobeTeams,lc_PhotoCount,lc_RejectedCount,lc_PendingCount,lc_EmptyCount,lc_PhotoBitBinary,lc_PhotoBitDecimal,lc_ClassificationCount,lc_ClassificationBitBinary,lc_ClassificationBitDecimal,lc_NorthPrimary,lc_NorthSecondary,lc_EastPrimary,lc_EastSecondary,lc_SouthPrimary,lc_SouthSecondary,lc_WestPrimary,lc_WestSecondary,lc_PrimaryClassification,lc_SecondaryClassification,lc_PrimaryPercentage,lc_SecondaryPercentage,lc_SubCompletenessScore,lc_CumulativeCompletenessScore
2019-02-17,2021-05-23T17:28:42,2021-05-23T17:28:42,2021-05-23T17:41:46,217639,Suranaree University of Technology,13272,SURANAREE UNIVERSITY:LCS-01,14.8772,102.0219,246,193445516,-9999,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M821,GLOBE Data Entry Site Definition,NA,NA,2019-02-17T08:30:35.654189,NA,NA,NA,-9999,NA,20918,"Cultivated Land, Non-Agriculture, Parks and Athletic Fields",NA,"Cultivated Land,Non-Agriculture,Parks and Athletic Fields :: The degraded forest in the campus of the University",-9999.0,-9999,-9999.0,NA,0,0,0,6,000000,0,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.89
2017-09-07,2021-05-23T17:27:06,2021-05-23T17:27:06,2021-11-12T21:12:15,14345396,"Thaksin University, Phattalung",98542,วัดเขาอกทะลุ(ยอดเขา),7.62648,100.08899,174,193443332,-9999,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M9,GLOBE Data Entry Site Definition,NA,NA,2017-09-07T06:51:22.199224,NA,NA,NA,-9999,NA,20194,Urban,NA,NA,-9999.0,-9999,-9999.0,NA,0,0,0,6,000000,0,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.89
2017-09-07,2021-05-23T17:27:06,2021-05-23T17:27:06,2021-11-12T21:12:15,14345396,"Thaksin University, Phattalung",98542,วัดเขาอกทะลุ(ยอดเขา),7.62648,100.08899,174,193443332,-9999,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M9,GLOBE Data Entry Site Definition,NA,NA,2017-09-07T07:20:18.046303,NA,NA,NA,-9999,NA,20202,Urban,NA,NA,-9999.0,-9999,-9999.0,NA,0,0,0,6,000000,0,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.89
2017-09-07,2021-05-23T17:27:06,2021-05-23T17:27:06,2021-11-12T21:12:15,14345396,"Thaksin University, Phattalung",98544,วัดเขาอกทะลุ(เชิงเขา),7.62648,100.08886,30,193443333,-9999,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M9,GLOBE Data Entry Site Definition,NA,NA,2017-09-07T07:04:54.116513,NA,NA,NA,-9999,NA,20196,Urban,NA,NA,-9999.0,-9999,-9999.0,NA,0,0,0,6,000000,0,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.89
2017-09-07,2021-05-23T17:27:06,2021-05-23T17:27:06,2021-11-12T21:12:15,14345396,"Thaksin University, Phattalung",98544,วัดเขาอกทะลุ(เชิงเขา),7.62648,100.08886,30,193443333,-9999,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M9,GLOBE Data Entry Site Definition,NA,NA,2017-09-07T06:54:30.128622,NA,NA,NA,-9999,NA,20195,Urban,NA,NA,-9999.0,-9999,-9999.0,NA,0,0,0,6,000000,0,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.89
2017-09-07,2021-05-23T17:27:06,2021-05-23T17:27:06,2021-11-12T21:12:15,14345396,"Thaksin University, Phattalung",98544,วัดเขาอกทะลุ(เชิงเขา),7.62648,100.08886,30,193443333,-9999,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M9,GLOBE Data Entry Site Definition,NA,NA,2017-09-07T07:05:16.745225,NA,NA,NA,-9999,NA,20197,Urban,NA,NA,-9999.0,-9999,-9999.0,NA,0,0,0,6,000000,0,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.89
2017-09-07,2021-05-23T17:27:06,2021-05-23T17:27:06,2021-11-12T21:12:15,14345396,"Thaksin University, Phattalung",98557,วัดหารเทา,7.29458,100.26907,16,193443334,-9999,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M5,GLOBE Data Entry Site Definition,NA,NA,2017-09-07T07:09:34.968504,NA,NA,NA,-9999,NA,20198,Barren Land,NA,NA,-9999.0,-9999,-9999.0,NA,0,0,0,6,000000,0,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.89
2017-09-07,2021-05-23T17:27:06,2021-05-23T17:27:06,2021-11-12T21:12:15,14345396,"Thaksin University, Phattalung",98558,han tao temple,7.29452,100.26908,16,193443335,-9999,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M9,GLOBE Data Entry Site Definition,NA,NA,2017-09-07T07:12:50.26109,NA,NA,NA,-9999,NA,20199,Urban,NA,NA,-9999.0,-9999,-9999.0,NA,0,0,0,6,000000,0,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.89
2017-09-07,2021-05-23T17:27:06,2021-05-23T17:27:06,2021-11-12T21:12:15,14345396,"Thaksin University, Phattalung",98560,ป่าชายเลนเขตโกงกาง,7.52158,99.30803,22,193443336,-9999,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M0131,GLOBE Data Entry Site Definition,NA,NA,2017-09-07T07:15:39.640604,NA,NA,NA,-9999,NA,20200,"Closed Forest, Mainly Evergreen, Tropical and Subtropical Semi-Deciduous, Lowland",NA,NA,-9999.0,-9999,-9999.0,NA,0,0,0,6,000000,0,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.89
2017-09-07,2021-05-23T17:27:06,2021-05-23T17:27:06,2021-11-12T21:12:15,14345396,"Thaksin University, Phattalung",98561,วัดวิหารสูง,7.71441,100.08795,18,193443337,-9999,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M9,GLOBE Data Entry Site Definition,NA,NA,2017-09-07T07:18:27.414846,NA,NA,NA,-9999,NA,20201,Urban,NA,NA,-9999.0,-9999,-9999.0,NA,0,0,0,6,000000,0,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.89
